"","CNames","SUNSID","Acres","BUFF_DIST","Method","People","Start","Buffer","Area"
"4735","Buff03SLR2","PSJ02",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4736","Buff03SLR2","PSJ03",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4737","Buff03SLR2","PSJ03",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4738","Buff03SLR2","PSJ03",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4739","Buff03SLR2","PSJ03",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4740","Buff03SLR2","PSJ03",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4741","Buff03SLR2","SPR01",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4742","Buff03SLR2","SPR01",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4743","Buff03SLR2","SPR01",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4744","Buff03SLR2","SPR01",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4745","Buff03SLR2","SPR01",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4746","Buff03SLR2","SPR02",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4747","Buff03SLR2","SPR02",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4748","Buff03SLR2","SPR02",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4749","Buff03SLR2","SPR02",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4750","Buff03SLR2","SPR02",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4751","Buff03SLR2","TYN01",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4752","Buff03SLR2","TYN01",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4753","Buff03SLR2","TYN01",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4754","Buff03SLR2","TYN01",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4755","Buff03SLR2","TYN01",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4756","Buff03SLR2","TYN02",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4757","Buff03SLR2","TYN02",NA,300,"Census Population",0.0133303726201701,"Point","Buffer 0.3km","2ft. of SLR"
"4758","Buff03SLR2","TYN02",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4759","Buff03SLR2","TYN02",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4760","Buff03SLR2","TYN02",NA,300,"All Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4761","Buff03SLR2","TYN03",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4762","Buff03SLR2","TYN03",NA,300,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4763","Buff03SLR2","TYN03",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4764","Buff03SLR2","TYN03",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4765","Buff03SLR2","TYN03",NA,300,"All Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4766","Buff03SLR2","TYN04",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4767","Buff03SLR2","TYN04",NA,300,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4768","Buff03SLR2","TYN04",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4769","Buff03SLR2","TYN04",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4770","Buff03SLR2","TYN04",NA,300,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4771","Buff03SLR2","TYN05",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4772","Buff03SLR2","TYN05",NA,300,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4773","Buff03SLR2","TYN05",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4774","Buff03SLR2","TYN05",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4775","Buff03SLR2","TYN05",NA,300,"All Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4776","Buff03SLR2","TYN06",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4777","Buff03SLR2","TYN06",NA,300,"Census Population",0.000873627831620563,"Point","Buffer 0.3km","2ft. of SLR"
"4778","Buff03SLR2","TYN06",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4779","Buff03SLR2","TYN06",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4780","Buff03SLR2","TYN06",NA,300,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4781","Buff05SLR2ft","APA01",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4782","Buff05SLR2ft","APA01",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4783","Buff05SLR2ft","APA01",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4784","Buff05SLR2ft","APA01",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4785","Buff05SLR2ft","APA01",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4786","Buff05SLR2ft","APA02",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4787","Buff05SLR2ft","APA02",NA,500,"Census Population",4.25612551875885,"Point","Buffer 0.5km","2ft. of SLR"
"4788","Buff05SLR2ft","APA02",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4789","Buff05SLR2ft","APA02",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4790","Buff05SLR2ft","APA02",NA,500,"All Parcels",14,"Point","Buffer 0.5km","2ft. of SLR"
"4791","Buff05SLR2ft","APA03",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4792","Buff05SLR2ft","APA03",NA,500,"Census Population",0.283509519865244,"Point","Buffer 0.5km","2ft. of SLR"
"4793","Buff05SLR2ft","APA03",NA,500,"Parcel Building Count",10,"Point","Buffer 0.5km","2ft. of SLR"
"4794","Buff05SLR2ft","APA03",NA,500,"Residential Parcels",1,"Point","Buffer 0.5km","2ft. of SLR"
"4795","Buff05SLR2ft","APA03",NA,500,"All Parcels",34,"Point","Buffer 0.5km","2ft. of SLR"
"4796","Buff05SLR2ft","APA04",NA,500,"Landscan Sum",1,"Point","Buffer 0.5km","2ft. of SLR"
"4797","Buff05SLR2ft","APA04",NA,500,"Census Population",3.29414764887059,"Point","Buffer 0.5km","2ft. of SLR"
"4798","Buff05SLR2ft","APA04",NA,500,"Parcel Building Count",8,"Point","Buffer 0.5km","2ft. of SLR"
"4799","Buff05SLR2ft","APA04",NA,500,"Residential Parcels",4,"Point","Buffer 0.5km","2ft. of SLR"
"4800","Buff05SLR2ft","APA04",NA,500,"All Parcels",32,"Point","Buffer 0.5km","2ft. of SLR"
"4801","Buff05SLR2ft","APA05",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4802","Buff05SLR2ft","APA05",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4803","Buff05SLR2ft","APA05",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4804","Buff05SLR2ft","APA05",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4805","Buff05SLR2ft","APA05",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4806","Buff05SLR2ft","APA06",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4807","Buff05SLR2ft","APA06",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4808","Buff05SLR2ft","APA06",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4809","Buff05SLR2ft","APA06",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4810","Buff05SLR2ft","APA06",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4811","Buff05SLR2ft","APA07",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4812","Buff05SLR2ft","APA07",NA,500,"Census Population",0.940459260808902,"Point","Buffer 0.5km","2ft. of SLR"
"4813","Buff05SLR2ft","APA07",NA,500,"Parcel Building Count",19,"Point","Buffer 0.5km","2ft. of SLR"
"4814","Buff05SLR2ft","APA07",NA,500,"Residential Parcels",28,"Point","Buffer 0.5km","2ft. of SLR"
"4815","Buff05SLR2ft","APA07",NA,500,"All Parcels",50,"Point","Buffer 0.5km","2ft. of SLR"
"4816","Buff05SLR2ft","APA08",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4817","Buff05SLR2ft","APA08",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4818","Buff05SLR2ft","APA08",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4819","Buff05SLR2ft","APA08",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4820","Buff05SLR2ft","APA08",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4821","Buff05SLR2ft","BAY01",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4822","Buff05SLR2ft","BAY01",NA,500,"Census Population",0.0888179535063356,"Point","Buffer 0.5km","2ft. of SLR"
"4823","Buff05SLR2ft","BAY01",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4824","Buff05SLR2ft","BAY01",NA,500,"Residential Parcels",7,"Point","Buffer 0.5km","2ft. of SLR"
"4825","Buff05SLR2ft","BAY01",NA,500,"All Parcels",21,"Point","Buffer 0.5km","2ft. of SLR"
"4826","Buff05SLR2ft","BAY03",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4827","Buff05SLR2ft","BAY03",NA,500,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4828","Buff05SLR2ft","BAY03",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4829","Buff05SLR2ft","BAY03",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4830","Buff05SLR2ft","BAY03",NA,500,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4831","Buff05SLR2ft","BAY04",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4832","Buff05SLR2ft","BAY04",NA,500,"Census Population",0.5463740430733,"Point","Buffer 0.5km","2ft. of SLR"
"4833","Buff05SLR2ft","BAY04",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4834","Buff05SLR2ft","BAY04",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4835","Buff05SLR2ft","BAY04",NA,500,"All Parcels",4,"Point","Buffer 0.5km","2ft. of SLR"
"4836","Buff05SLR2ft","BAY06",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4837","Buff05SLR2ft","BAY06",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4838","Buff05SLR2ft","BAY06",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4839","Buff05SLR2ft","BAY06",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4840","Buff05SLR2ft","BAY06",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4841","Buff05SLR2ft","BAY07",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4842","Buff05SLR2ft","BAY07",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4843","Buff05SLR2ft","BAY07",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4844","Buff05SLR2ft","BAY07",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4845","Buff05SLR2ft","BAY07",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4846","Buff05SLR2ft","BAY08",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4847","Buff05SLR2ft","BAY08",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4848","Buff05SLR2ft","BAY08",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4849","Buff05SLR2ft","BAY08",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4850","Buff05SLR2ft","BAY08",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4851","Buff05SLR2ft","BAY09",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4852","Buff05SLR2ft","BAY09",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4853","Buff05SLR2ft","BAY09",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4854","Buff05SLR2ft","BAY09",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4855","Buff05SLR2ft","BAY09",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4856","Buff05SLR2ft","CAL01",NA,500,"Landscan Sum",7,"Point","Buffer 0.5km","2ft. of SLR"
"4857","Buff05SLR2ft","CAL01",NA,500,"Census Population",8.28476572779927,"Point","Buffer 0.5km","2ft. of SLR"
"4858","Buff05SLR2ft","CAL01",NA,500,"Parcel Building Count",1,"Point","Buffer 0.5km","2ft. of SLR"
"4859","Buff05SLR2ft","CAL01",NA,500,"Residential Parcels",33,"Point","Buffer 0.5km","2ft. of SLR"
"4860","Buff05SLR2ft","CAL01",NA,500,"All Parcels",43,"Point","Buffer 0.5km","2ft. of SLR"
"4861","Buff05SLR2ft","CAL02",NA,500,"Landscan Sum",8,"Point","Buffer 0.5km","2ft. of SLR"
"4862","Buff05SLR2ft","CAL02",NA,500,"Census Population",74.8090004524336,"Point","Buffer 0.5km","2ft. of SLR"
"4863","Buff05SLR2ft","CAL02",NA,500,"Parcel Building Count",2,"Point","Buffer 0.5km","2ft. of SLR"
"4864","Buff05SLR2ft","CAL02",NA,500,"Residential Parcels",15,"Point","Buffer 0.5km","2ft. of SLR"
"4865","Buff05SLR2ft","CAL02",NA,500,"All Parcels",30,"Point","Buffer 0.5km","2ft. of SLR"
"4866","Buff05SLR2ft","CAR01",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4867","Buff05SLR2ft","CAR01",NA,500,"Census Population",7.49027396430281,"Point","Buffer 0.5km","2ft. of SLR"
"4868","Buff05SLR2ft","CAR01",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4869","Buff05SLR2ft","CAR01",NA,500,"Residential Parcels",6,"Point","Buffer 0.5km","2ft. of SLR"
"4870","Buff05SLR2ft","CAR01",NA,500,"All Parcels",25,"Point","Buffer 0.5km","2ft. of SLR"
"4871","Buff05SLR2ft","CAR02",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4872","Buff05SLR2ft","CAR02",NA,500,"Census Population",0.0727199575483673,"Point","Buffer 0.5km","2ft. of SLR"
"4873","Buff05SLR2ft","CAR02",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4874","Buff05SLR2ft","CAR02",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4875","Buff05SLR2ft","CAR02",NA,500,"All Parcels",11,"Point","Buffer 0.5km","2ft. of SLR"
"4876","Buff05SLR2ft","CAR03",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4877","Buff05SLR2ft","CAR03",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4878","Buff05SLR2ft","CAR03",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4879","Buff05SLR2ft","CAR03",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4880","Buff05SLR2ft","CAR03",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4881","Buff05SLR2ft","CAR04",NA,0,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4882","Buff05SLR2ft","CAR04",NA,0,"Census Population",0,"Point","Buffer 0.5km","2ft. of SLR"
"4883","Buff05SLR2ft","CAR04",NA,0,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4884","Buff05SLR2ft","CAR04",NA,0,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4885","Buff05SLR2ft","CAR04",NA,0,"All Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4886","Buff05SLR2ft","CAR05",NA,500,"Landscan Sum",3,"Point","Buffer 0.5km","2ft. of SLR"
"4887","Buff05SLR2ft","CAR05",NA,500,"Census Population",1.07889510541993,"Point","Buffer 0.5km","2ft. of SLR"
"4888","Buff05SLR2ft","CAR05",NA,500,"Parcel Building Count",1,"Point","Buffer 0.5km","2ft. of SLR"
"4889","Buff05SLR2ft","CAR05",NA,500,"Residential Parcels",4,"Point","Buffer 0.5km","2ft. of SLR"
"4890","Buff05SLR2ft","CAR05",NA,500,"All Parcels",12,"Point","Buffer 0.5km","2ft. of SLR"
"4891","Buff05SLR2ft","CAR06",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4892","Buff05SLR2ft","CAR06",NA,500,"Census Population",0.179237320171374,"Point","Buffer 0.5km","2ft. of SLR"
"4893","Buff05SLR2ft","CAR06",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4894","Buff05SLR2ft","CAR06",NA,500,"Residential Parcels",2,"Point","Buffer 0.5km","2ft. of SLR"
"4895","Buff05SLR2ft","CAR06",NA,500,"All Parcels",16,"Point","Buffer 0.5km","2ft. of SLR"
"4896","Buff05SLR2ft","FRA01",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4897","Buff05SLR2ft","FRA01",NA,500,"Census Population",0.00547109841895048,"Point","Buffer 0.5km","2ft. of SLR"
"4898","Buff05SLR2ft","FRA01",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4899","Buff05SLR2ft","FRA01",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4900","Buff05SLR2ft","FRA01",NA,500,"All Parcels",2,"Point","Buffer 0.5km","2ft. of SLR"
"4901","Buff05SLR2ft","FRA02",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4902","Buff05SLR2ft","FRA02",NA,500,"Census Population",5.27040349415113,"Point","Buffer 0.5km","2ft. of SLR"
"4903","Buff05SLR2ft","FRA02",NA,500,"Parcel Building Count",2,"Point","Buffer 0.5km","2ft. of SLR"
"4904","Buff05SLR2ft","FRA02",NA,500,"Residential Parcels",5,"Point","Buffer 0.5km","2ft. of SLR"
"4905","Buff05SLR2ft","FRA02",NA,500,"All Parcels",39,"Point","Buffer 0.5km","2ft. of SLR"
"4906","Buff05SLR2ft","FRA03",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4907","Buff05SLR2ft","FRA03",NA,500,"Census Population",8.86240995834687,"Point","Buffer 0.5km","2ft. of SLR"
"4908","Buff05SLR2ft","FRA03",NA,500,"Parcel Building Count",4,"Point","Buffer 0.5km","2ft. of SLR"
"4909","Buff05SLR2ft","FRA03",NA,500,"Residential Parcels",4,"Point","Buffer 0.5km","2ft. of SLR"
"4910","Buff05SLR2ft","FRA03",NA,500,"All Parcels",71,"Point","Buffer 0.5km","2ft. of SLR"
"4911","Buff05SLR2ft","FRA04",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4912","Buff05SLR2ft","FRA04",NA,500,"Census Population",0.568388259794708,"Point","Buffer 0.5km","2ft. of SLR"
"4913","Buff05SLR2ft","FRA04",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4914","Buff05SLR2ft","FRA04",NA,500,"Residential Parcels",21,"Point","Buffer 0.5km","2ft. of SLR"
"4915","Buff05SLR2ft","FRA04",NA,500,"All Parcels",24,"Point","Buffer 0.5km","2ft. of SLR"
"4916","Buff05SLR2ft","FRA05",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4917","Buff05SLR2ft","FRA05",NA,500,"Census Population",0.0599507465888005,"Point","Buffer 0.5km","2ft. of SLR"
"4918","Buff05SLR2ft","FRA05",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4919","Buff05SLR2ft","FRA05",NA,500,"Residential Parcels",5,"Point","Buffer 0.5km","2ft. of SLR"
"4920","Buff05SLR2ft","FRA05",NA,500,"All Parcels",11,"Point","Buffer 0.5km","2ft. of SLR"
"4921","Buff05SLR2ft","FRA06",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4922","Buff05SLR2ft","FRA06",NA,500,"Census Population",0.20225123973938,"Point","Buffer 0.5km","2ft. of SLR"
"4923","Buff05SLR2ft","FRA06",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4924","Buff05SLR2ft","FRA06",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4925","Buff05SLR2ft","FRA06",NA,500,"All Parcels",4,"Point","Buffer 0.5km","2ft. of SLR"
"4926","Buff05SLR2ft","FRA07",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4927","Buff05SLR2ft","FRA07",NA,500,"Census Population",0.240116425713299,"Point","Buffer 0.5km","2ft. of SLR"
"4928","Buff05SLR2ft","FRA07",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4929","Buff05SLR2ft","FRA07",NA,500,"Residential Parcels",0,"Point","Buffer 0.5km","2ft. of SLR"
"4930","Buff05SLR2ft","FRA07",NA,500,"All Parcels",5,"Point","Buffer 0.5km","2ft. of SLR"
"4931","Buff05SLR2ft","FRA08",NA,500,"Landscan Sum",3,"Point","Buffer 0.5km","2ft. of SLR"
"4932","Buff05SLR2ft","FRA08",NA,500,"Census Population",0.971351537131609,"Point","Buffer 0.5km","2ft. of SLR"
"4933","Buff05SLR2ft","FRA08",NA,500,"Parcel Building Count",3,"Point","Buffer 0.5km","2ft. of SLR"
"4934","Buff05SLR2ft","FRA08",NA,500,"Residential Parcels",26,"Point","Buffer 0.5km","2ft. of SLR"
"4935","Buff05SLR2ft","FRA08",NA,500,"All Parcels",78,"Point","Buffer 0.5km","2ft. of SLR"
"4936","Buff05SLR2ft","FRA09",NA,500,"Landscan Sum",1,"Point","Buffer 0.5km","2ft. of SLR"
"4937","Buff05SLR2ft","FRA09",NA,500,"Census Population",0.406210174385769,"Point","Buffer 0.5km","2ft. of SLR"
"4938","Buff05SLR2ft","FRA09",NA,500,"Parcel Building Count",1,"Point","Buffer 0.5km","2ft. of SLR"
"4939","Buff05SLR2ft","FRA09",NA,500,"Residential Parcels",20,"Point","Buffer 0.5km","2ft. of SLR"
"4940","Buff05SLR2ft","FRA09",NA,500,"All Parcels",28,"Point","Buffer 0.5km","2ft. of SLR"
"4941","Buff05SLR2ft","FRA10",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4942","Buff05SLR2ft","FRA10",NA,500,"Census Population",0.422069486753218,"Point","Buffer 0.5km","2ft. of SLR"
"4943","Buff05SLR2ft","FRA10",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4944","Buff05SLR2ft","FRA10",NA,500,"Residential Parcels",19,"Point","Buffer 0.5km","2ft. of SLR"
"4945","Buff05SLR2ft","FRA10",NA,500,"All Parcels",33,"Point","Buffer 0.5km","2ft. of SLR"
"4946","Buff05SLR2ft","FRA11",NA,500,"Landscan Sum",2,"Point","Buffer 0.5km","2ft. of SLR"
"4947","Buff05SLR2ft","FRA11",NA,500,"Census Population",5.69555838924823,"Point","Buffer 0.5km","2ft. of SLR"
"4948","Buff05SLR2ft","FRA11",NA,500,"Parcel Building Count",3,"Point","Buffer 0.5km","2ft. of SLR"
"4949","Buff05SLR2ft","FRA11",NA,500,"Residential Parcels",24,"Point","Buffer 0.5km","2ft. of SLR"
"4950","Buff05SLR2ft","FRA11",NA,500,"All Parcels",41,"Point","Buffer 0.5km","2ft. of SLR"
"4951","Buff05SLR2ft","FRA12",NA,500,"Landscan Sum",1,"Point","Buffer 0.5km","2ft. of SLR"
"4952","Buff05SLR2ft","FRA12",NA,500,"Census Population",5.41865167745043,"Point","Buffer 0.5km","2ft. of SLR"
"4953","Buff05SLR2ft","FRA12",NA,500,"Parcel Building Count",8,"Point","Buffer 0.5km","2ft. of SLR"
"4954","Buff05SLR2ft","FRA12",NA,500,"Residential Parcels",30,"Point","Buffer 0.5km","2ft. of SLR"
"4955","Buff05SLR2ft","FRA12",NA,500,"All Parcels",54,"Point","Buffer 0.5km","2ft. of SLR"
"4956","Buff05SLR2ft","GUL01",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4957","Buff05SLR2ft","GUL01",NA,500,"Census Population",6.18592327360342,"Point","Buffer 0.5km","2ft. of SLR"
"4958","Buff05SLR2ft","GUL01",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4959","Buff05SLR2ft","GUL01",NA,500,"Residential Parcels",16,"Point","Buffer 0.5km","2ft. of SLR"
"4960","Buff05SLR2ft","GUL01",NA,500,"All Parcels",53,"Point","Buffer 0.5km","2ft. of SLR"
"4961","Buff05SLR2ft","GUL02",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
"4962","Buff05SLR2ft","GUL02",NA,500,"Census Population",1.62818829811851,"Point","Buffer 0.5km","2ft. of SLR"
"4963","Buff05SLR2ft","GUL02",NA,500,"Parcel Building Count",0,"Point","Buffer 0.5km","2ft. of SLR"
"4964","Buff05SLR2ft","GUL02",NA,500,"Residential Parcels",5,"Point","Buffer 0.5km","2ft. of SLR"
"4965","Buff05SLR2ft","GUL02",NA,500,"All Parcels",15,"Point","Buffer 0.5km","2ft. of SLR"
"4966","Buff05SLR2ft","LYN01",NA,500,"Landscan Sum",0,"Point","Buffer 0.5km","2ft. of SLR"
